,age,Zind_fitheal,Zind_figap,Zind_disstre,Zind_actenj,Zind_compperf,Zind_aes,Zind_con,edu_-999.0,edu_1.0,edu_2.0,sex_2.0,sport_min_kat_-999.0,sport_min_kat_0.0,sport_min_kat_1.0,sport_min_kat_2.0,sport_min_kat_3.0
0,-22030.651075035887,1083.8028988661374,72691.08624306096,-27333.27899798621,-6928.1007668990815,9315.464968170609,6337.486888458069,26169.332646035677,1.4696914495605353,30.66211532786391,-122.43639395044694,-174.049909310943,93.89777591272673,-4.228956719014644,21.88222354582335,-22.64343076651084,607.9935450307485
1,-21635.238949185812,-3817.961199918221,22502.902557313097,-40298.94938641872,-4429.582089027385,-7182.72754315451,9049.965960024949,18003.628822095787,1.5012763677475716,16.411250529173017,-126.19544587874702,-183.25525570072938,274.3458635512724,-4.258105104270283,24.711740644245523,75.17943166472571,-1036.3122481274095
2,1393.2059049477134,-3468.446437811467,-19315.451718577668,22119.412029581265,-13964.236476480552,6025.103239219819,14845.58597666302,-20702.458009776015,18.675540028156874,-7.895624787697147,1289.282048511478,92.38756248530358,275.1242463434338,-2.813492887190856,-68.48302799714521,-88.75864359404845,2722.4808388455795
3,-24335.273949166472,15420.221319739632,-85223.85343622197,-80783.10315825311,-26874.00748194047,2579.539111969793,3637.1942519457657,-5063.183950967081,6.233979597200071,-1.5207012305225995,-464.46240298804196,19.752472281564458,274.796627532388,-2.454273256021908,28.948937696916783,-19.577440640530025,565.5966378480529
4,-21752.66635488367,-8188.476736400961,32416.792475030154,17497.339226515556,-4110.594593011836,-3326.37525532761,9070.337721503374,5945.6838093157085,5.242991204732245,-76.42932282672696,1162.6627776464147,-111.0685348238394,281.07304858976937,-2.8464687883548008,13.840236199369778,86.37835691523863,-1034.867581704014
5,-18707.80859102865,17219.376066351666,69660.45886346365,22388.49560835694,-9724.270424662674,-26604.1834234085,13697.558234376247,-16780.320892209642,22.882357608522863,-539.6633427663402,307.445380261491,177.18246572066363,122.7408344926833,-20.64959676346025,142.6021343217622,-17.093785825735182,1152.918905246254
6,5572.68384843256,3552.6223289596974,70314.62792822518,20431.02409036966,5317.188353571682,-2958.8934869450695,-47018.52529126705,-19533.12369303877,-21.7860154783864,41.52374543924034,-458.4038142599482,-2167.5987681646934,273.62002489912123,-2.8480305393957557,-64.23581399018484,-103.0205699433251,2841.8892239534275
7,25402.668788902705,3651.2317418335424,-68646.76330140381,-57536.922700277224,15309.14039322965,445.40354922803965,11538.418285091395,-5487.456635982233,29.488885668126603,5.150941713838348,323.3657221139728,494.220067366946,281.9049306936277,-5.199231359715011,26.633588658197024,-10.705813328057799,590.3401012283281
8,837.6459333877589,-8989.525869582647,5958.842953372705,-31398.467719741613,-16578.894530210197,9947.69306000133,-11625.438112981215,-35732.18911305247,-21.113593668343228,35.94656030476044,-497.9939401155316,-878.3048744596458,273.9801232903222,-2.4436027154723643,-5.852281300762251,-38.620439157416016,2573.169021989974
9,758.0413744967137,19786.639535446895,49755.643453083525,-55061.78239684198,-39037.832139734746,-19872.08577731007,19241.716087766712,-55871.511387733764,1705.3669131605168,35.94781860291494,1121.977460807024,-311.6289104550132,-5262.572188162311,-2.456085705097045,-22.824298091967133,-94.74129962835035,-4387.13209816971
10,2874.5282582948907,6001.544503992654,9548.128250497162,17396.268486538094,-6137.916974932256,3527.703195441442,6159.271165439843,-2288.103122399039,16.210893062025594,-715.3813045760398,321.1530544689461,-144.98616448248532,99.17661789168338,-20.627216871756062,39.399552287631046,-15.1961921264607,1354.5484672839323
11,-23411.664634031975,-13057.692670928209,35676.92418680206,11722.054918619719,25295.156751742586,3474.854179580621,-40462.40050830607,-28315.81457194888,16.496237767758334,-63.84090517032549,305.3445257086853,-586.8084375536487,280.7900677487057,-2.8010098975661757,13.852326739757116,-26.34980244618373,663.5028050026709
12,4754.114956340723,-1552.5873621707988,27415.46692608669,14023.100574552725,-19545.414924788576,2968.2045008703576,7941.618960345155,-30838.37865740605,20.21787449308719,16.58252071257747,-63.42544749913162,-183.13127611453203,-5194.830961612184,-2.843464208858388,18.13671647259317,-22.755316104766113,-1049.9484941367818
13,525.3922189973447,-203.76405370072482,-55471.95951719157,28416.08500929877,17053.404779236484,-17429.863408560737,5657.749201075973,16469.931561564514,3.5070124514541052,250.16379426630726,346.9144667977644,121.66347992612171,102.97525681430616,-8.62958509077503,33.64014972606231,-22.9883130332652,596.757747250126
14,7127.160460327488,1445.7008258455069,-69196.07496823954,-16223.592372980072,21121.624621787712,-8409.72026847823,17865.422331262125,-2761.613344553233,23.24817485846841,-2.356960733737355,-500.96811500257786,-3039.085760921797,274.47507701970727,-2.4408214215814583,-120.59675300168102,-35.34268438851855,-5042.328134726408
15,8993.665667504369,6932.899125199686,-50059.05829458683,26844.840738392584,4867.452979970967,-22699.89769326581,14131.18493742777,17007.77097537276,15.070904435012215,-160.93549704514444,-140.0972023314611,1201.2084669408277,274.796627532388,-4.670021592002389,33.58277978112682,50.91082210295313,-1023.680041017028
16,-24293.303646750384,1244.6458426140257,-95959.51207997705,-54462.4511308276,-16416.210099259497,-14332.228541554787,14285.384214021158,-1452.1195635536449,4.609034008226758,30.6655642629323,-122.31228229833235,-465.67059997165376,274.796627532388,-4.260885571172512,38.11359747530606,-22.10293938329292,614.7533455740015
17,-20964.915928611244,-9975.863885042672,19820.904757357122,-23981.966709786295,-33484.89757835167,-291.7072787043482,14549.928857297566,12089.629142245976,4.299068987062166,44.02126385578822,-451.0011932829611,-162.5677371240695,274.60743946501907,-2.4408214215814583,25.47329520386258,75.65128548405018,-1026.546635520045
18,12069.607577354906,18231.877519271547,50899.66414181831,14192.367904605593,-4361.105118654665,-17293.245304303466,-29981.840871064414,7937.107504646875,22.782774029015574,380.26658737780303,-80.24512386161747,-152.89881392187155,103.73395625945506,-17.20782922417571,34.71782420633116,-9.898786758334023,1359.4366745580062
19,4708.5534068523775,17493.124925645436,-95186.54361239943,23975.166430535475,-24491.240519676325,-15062.70640683055,4326.716314671324,23210.119291793046,1.469652310421811,30.1241924612277,-122.40191126990725,-1056.6488986037775,102.89964586836572,-8.717489764098032,39.879956294773145,74.86836828387885,-1055.1981000103797
20,28528.302471938976,-8723.787748905974,-76196.21044899336,24958.453116884717,5572.03158497556,-1201.4729155046125,6415.313029803407,15548.310255878296,21.107790676762995,-627.804293061827,309.42980001401423,1588.3421183275732,126.2287814172736,-17.213146179816487,542.5058675160842,-10.388185494150068,636.4610960272505
21,12850.74046544606,-4930.802327137341,46493.06492437623,-42366.777830395746,-22516.320870877433,-18619.332671691885,14817.303748700908,-19454.293175897623,-24.06781336837177,35.95000923982883,-460.11988433365593,323.4668824865201,274.41748233159274,-2.4533163362400106,-78.69082076255708,305.1797665318618,-4404.974273531727
22,10579.227393791363,-3586.0742174239117,24884.80636245734,13351.214448809542,-23396.70695726374,-15050.974508616082,-1702.620438837631,7249.943032927434,21.598625927486985,-63.809033535659275,219.47906825276704,-1621.643981365503,101.00607907396642,-17.21135256099184,30.52786779786554,-15.271979000716406,631.2361690528829
23,2416.125996648897,23867.874410354652,42287.56368979102,11099.428070509937,-30462.274888499214,-1590.5139333282536,748.4689389458113,-15015.20532900488,14.182474129412437,30.284564725255215,-82.7461753845328,-911.1313326825951,93.89777591272673,-8.044089066571061,28.191799575846805,-15.089894518442563,1126.270359706588
24,-22109.003381505037,-34051.88464233905,30497.373129794505,-18689.85838148527,12072.810792906086,4294.168333325936,-7001.948380563641,15204.573488297501,21.859290884593346,30.78839175514465,-123.48427705082457,-101.77947207694918,271.46213259751016,-4.228956719014644,-48.19710682540188,-12.826625287764918,-1034.4552668801375
25,4010.2498698969803,13350.886647319032,58594.7004751935,10885.797201797512,-16657.70610638836,3185.4686278189834,-805.4233296198248,2967.6765630124687,20.143827515692664,16.45624428529672,-81.5654695612288,-852.0249187743686,94.0735590402506,-8.369361011971305,27.090624437215954,75.62959192065188,-1055.6019586191157
26,-640.581412785812,-2985.2835424011973,53940.13514960725,18812.36158086501,-10125.706058485604,-4953.78864822954,9147.371031302791,2631.387965006959,1.498082017740989,-76.38401979704912,1156.2801366531414,-121.0674752755506,280.0620645714996,-2.4533163362400106,24.97261588131808,75.65128548405018,-1034.8052441136915
27,5051.815106004729,19241.147155370883,30476.807975426815,-42473.37695283254,-35847.85124370068,2432.6642628993477,14059.529810590411,-19276.801680581604,-15.643608701699925,35.944819276227975,-447.8796226170912,-258.9566040277072,274.41748233159274,-2.464971209000127,-78.8315694503436,-94.73961156245603,2655.8189115084256
28,5071.250719813996,-1611.2095206756935,48434.19680409195,9320.99338544223,-3746.110920133272,1186.6407631209765,4241.115703183019,32645.2527861791,14.773917023411483,-39.1040174172661,318.30101211429695,78.56847397950366,279.62470553022905,-4.633396467971908,25.910479163436044,-18.213903689769186,600.5805355090532
29,3006.130855162372,-2959.9867380420806,31114.69072308969,14379.876198206633,-7583.229203543463,-7179.886656992482,7024.290536312555,7805.960194568408,-436.7709146115957,30.833835119649784,260.53424273639877,32.05905352332026,-2014.9750168086719,-8.619871470007386,21.531919081994243,-26.39708970272828,-1079.3585059548257
30,14470.709270929863,16832.57908989614,-77059.83207819759,-52624.420714181055,-29397.723825216788,11308.338393038173,-6143.465398045186,-33943.41162214935,-15.149641611002755,50.13485193826744,1184.7370734701442,813.7297344790944,279.75391899866395,-2.469537539537495,654.9574668509822,-31.92379788560027,-4252.652343650828
31,13927.628405324962,-1313.3686197074496,11874.522210909023,-72945.86421292032,1685.9611016740703,31506.127817512373,-3879.9833422510387,-68821.05862195567,11.375966433541386,-81.54661477763622,1284.2499131955844,-933.2381252768995,278.17637974015094,-2.4338771696708466,-4.6228359080538235,-37.78962784200738,2514.8839423080794
32,3984.8692497811003,-2184.926773593565,-84225.86828271115,24491.554042602118,16706.943094051407,11392.964779474321,6625.3885820717605,29362.947758233226,13.534332168141928,-663.4994569742908,320.06699325217386,1630.2998298649559,282.26317985009774,-17.2051520761601,-2202.870149330801,-18.098194351811454,-2152.345903663653
33,1968.2873031753572,-11959.51524052997,-51763.75018802897,3573.888186202038,-3535.5291636373963,6441.739751364113,-1852.6617765541116,-25032.207770143254,19.673159698776193,-1.196357383195585,-456.9980555767791,-2457.323619727195,274.796627532388,-2.811931136149901,-136.25662298580866,-22.749931787539257,-865.1192555083533
34,-23536.885685872898,-5177.212057660568,76648.23015496333,21102.93557768354,-8887.96930053091,-7055.226284408276,-37954.74985151511,17837.542999533907,3.9515571395289757,16.297500745769362,-126.82179138487268,-336.5733150886426,275.7942066108127,-4.68602089107553,24.012694814790834,-26.336344890263792,661.2291668651195
