,age,Zind_fitheal,Zind_figap,Zind_disstre,Zind_actenj,Zind_compperf,Zind_aes,Zind_con,edu_2.0,sex_2.0,sport_min_kat_0.0,sport_min_kat_1.0,sport_min_kat_2.0,sport_min_kat_3.0
17,-0.0186579293109446,0.006085206177337319,-0.006979416386230585,-0.006564116881061401,-0.005625202107782806,-0.0004254034276187183,0.060756296650213246,-0.010879859412217805,-0.00013007526687766347,-0.04900701297891168,-0.0006386228881929779,-9.386249761984921e-05,-0.0002393819450462815,0.0005769562618379916
18,0.1600419013352822,0.0664785689200589,0.14193641864232415,-0.001300333936941646,0.03436251524514599,-0.0013817827805859915,0.1537639547604442,0.046354194835445804,0.0006005127080150374,0.06150880536584937,-0.0004112704020034682,-0.0003536183810930914,-3.3561276807911776e-05,0.001500159840642194
19,0.02355004625778925,-0.014422226242429908,0.02273200138005203,-0.007878901698182962,0.0036401755198235057,-0.024819579091795017,-0.02101686092060337,-0.005642909946510393,0.0005368372619378766,-0.014878544649840456,-0.0003567027802406673,-0.0002212466508159781,-0.00028391329408234957,0.0004616230640044391
20,-0.022298353093206113,-0.0011819939243662193,-0.00799734860184131,-0.0033480550319861645,0.0016943724626875736,-0.012238483427741541,-0.033857840562858656,0.0006714250628846169,0.0004631433174322501,0.0073055819029569915,-0.0004599367217390936,-9.469896236852976e-05,0.001928621938810873,-0.000707349244519544
21,-0.04886701774118873,-0.009397885938180774,-0.02882460618673431,-0.01637818011906088,-0.008756394534702859,0.034172531612586446,0.07243585606378852,-0.01291771560990099,-0.0014306230857835287,0.014698689105003205,-0.0011031798332938334,2.53202629595076e-05,0.000503987763646711,-0.0009832057722546652
22,0.006089257307811838,-0.0044345255438199725,-0.016955201807138404,0.01268138865092935,0.00455571514444288,0.0494939148011416,0.015281558445644801,-0.018410553295481382,0.000662888613299363,-0.05514395764773814,-0.001260433753137722,-0.000184970267853712,-0.00030426296204118155,0.0030512027452685385
23,-0.026911018971373817,0.011328568489687234,0.013823748896937164,-0.014169689803406393,0.005518144257023894,-0.016614853080803214,0.016455104811012918,-0.009117656188883858,-0.0001328549751942877,-0.03751346615376704,-0.0006449074066188683,-0.0005883815140284522,-0.002264120423821271,0.0006756247167866133
24,-0.015316716320156295,-0.011738129974013332,-0.007921187035732224,0.0023893794661559607,-0.002191361456170961,0.029881316523553803,-0.04883522286073405,-0.01908454713343729,-0.0006178151883388679,0.008351912556724704,-0.0006373663475735894,3.229867937549622e-05,-0.0006731671748361239,0.0007856140917023849
25,0.023388943093729055,-0.00886067344957016,-0.013104600948408008,-0.008815521260138707,0.0027769539618517558,0.009778064904591675,-0.03651471780763916,0.003989562520466513,0.0016104890634647262,-0.03564084080552998,-0.0003519516028588689,0.007393411923800297,-0.00023735612662932314,0.00021025696419854902
26,-0.03004052545369587,-0.009763497551662625,0.023514963509186776,0.010704357275366446,-0.005774321763674728,0.040356054482741745,-0.0004916251942784663,-0.017405225711039588,0.00047972521789773834,0.013072522492205653,-0.001621625467136303,-0.0003644064298639032,-0.004089755202255763,-0.0010555638537991727
27,-0.0205658863135946,-0.01050481406320092,0.013685312831333417,-0.0055751429515514,-0.005342957234856524,0.014873321586387152,-0.041590637352066376,-0.01015988641811149,-0.0007126129487600207,0.00713694119932214,-0.0006003875687084447,-0.00012036195999123346,-0.0009203933709510036,0.0004772176959108371
28,-0.008939652142246094,-0.005847605465699123,0.021006835142129338,-0.007854598379412523,0.0030079644203207354,-0.02586185748451062,-0.013133634658032476,-0.010730525876779686,0.00019564653233219376,-0.02328199869225093,-0.0008669224242388572,-0.00020665356896232528,0.0021465962452527094,-0.00034490654990776073
29,0.01006033029708688,0.0034686276567024664,-0.007918128679757424,-0.030228408446776857,-0.013935825682946898,-0.031148491350563783,0.10221602130229805,-0.007753877044731283,-0.0012233778553013145,0.015999966064458266,-0.0010866382792538024,-0.00028866376364483973,-0.000267225854912808,0.002283267624226327
30,-0.013761841998773415,-0.02252971042527042,-0.017492401579803526,-0.011826746459211817,0.004031407651527333,-0.03713004399697193,0.0903279185294124,0.001962068292561007,-0.0033778063892737705,0.019976440170483147,-0.0005238615777393481,-0.00059749206026701,-0.0004949064058355377,0.0007256633471579734
31,0.024718484152462795,-0.003160621937915679,0.00030087614639813157,0.0018534926745805078,0.01170249286061942,-0.03486294462732912,-0.030182255226444462,-0.009492336090347204,4.454778253387062e-05,-0.028657564748452435,-0.0006110606808751669,-0.0001839588651434223,-0.00027196185997786245,0.000313719740108314
32,-0.021667561120485703,-0.009581245907834712,-0.007203372645499257,-0.0033280718532035835,0.008698418029169716,-0.007857878200148466,-0.015787596929964016,0.005697163500460034,0.00024452503647309315,-0.021287089614102347,-0.000620367443920395,-0.0003754361221644333,-0.0014657098356627718,0.000489576871544148
33,-0.011891349408104653,-0.006787464833861464,-0.00024310657022594227,0.008989469341354948,-0.003533003918332242,-0.02290275344246274,-0.03708823248700021,-0.006664242419997451,-0.00014169679429186852,0.005920493827901419,-0.0005149077781641945,-4.9058114909142216e-05,0.0016284282789594511,-0.000330561022027257
34,0.03348427825998622,-0.00803435970857467,-0.008821950664542751,0.0009510596443845616,0.004005880702292404,-0.03921281591077809,-0.0300405282571273,0.02100437451912963,0.0002085061567210959,-0.04334262275551908,-0.0003596218721749749,-0.0006217660239449113,-0.0004688582414903947,0.0005371112496335359
35,0.016456021320927588,-0.0034451031478224445,0.02117007943681036,-0.01240531604798359,0.002336653672321102,-0.005284359310851022,-0.03605389129003169,-0.020661628327143803,-0.00161746070365243,0.01501763467072344,-0.000424140390440078,0.002197060837568601,-0.0006302923258058779,-0.0007984373436374676
36,-0.01941368830540135,-0.008894565451609169,-0.004397252323352257,-0.008306059729793864,0.004207661055595705,-0.021325795667892954,-0.026633717755689627,0.007811036852133942,-7.3860042479542e-05,0.007363061480526833,-0.0005262429866895003,-0.00016176251531717538,-0.0007455637639753248,0.0003854362519389581
37,-0.013045250314882361,0.00023746134710346195,-0.009804810985016432,-0.0003919830858166053,0.004085983667011565,-0.007661306288969489,-0.013103607472003655,0.023448217858437505,-0.0009045888095352938,-0.027094311270923405,-0.0005454658161726206,-0.0006076441906714764,-0.0005685015779603604,-0.00031106151816170973
38,-0.0036900767692892226,0.004139309541849785,-0.004700434999762556,-0.009261166771390442,-0.006750371968452917,-0.01947232233401251,-0.018650646368167642,0.0019200289792467866,0.00015821969502193562,0.009425781939756768,-0.00044396497793465283,3.928311005455276e-05,-0.0011148372749032471,0.00042269331646323146
39,0.02520964599831235,-0.019657143249953952,0.0036353085921034243,-0.005867261762983836,-0.010754497756807771,-0.04724733373229757,0.001073258059081684,-0.011744488055163305,-0.00144708034647653,0.01111609737014053,-0.00036420706213824097,0.005762997795935357,-0.000839186533140184,-7.91208137635782e-05
40,0.013032792547285661,0.00044931706314323876,0.00602872850042584,-0.01518596152987995,-0.009821784143681215,-0.027873750456926062,0.00958178806837353,0.022490216978518263,0.0002471068556459194,0.015761249952210413,-0.0003853222304017161,-0.0001874184037433274,-0.0010836838274621708,0.0011114200242911731
41,-0.022954260212494713,-0.00408247746521678,-0.008408463569877529,-0.003375986743726605,0.0009709161256348253,-0.010282235264747296,-0.037655732254975594,0.007050241253961748,9.67513567239103e-05,0.007503295057105623,-0.00042127313462363505,-9.79364207887058e-05,0.0022791685682313025,-0.0005287049196599552
42,-0.0013923023091112219,-0.010238625613379968,0.0026078249436714026,0.0057994068662169445,-0.012393930460590055,-0.03393769917234431,0.08631775685048862,-0.01654856447277629,0.0027367856982957956,-0.07329678691025834,-0.000399032491146811,-0.0006028147088543305,-0.0013906466198821603,0.000360648830999248
43,-0.008143962879318144,-0.016817129018052202,-0.012491241921448355,-0.0002989731753204563,0.0054819243840549805,-0.009725946145212983,-0.02141411624084372,0.005149864659983734,-0.0007558443658930089,0.01175808698898115,-0.0005613925957876305,-0.0009373308836881631,-0.0007247051855469426,0.0005015011437792152
44,-0.018363592540608573,0.023273709766132578,0.029867919889095495,0.0037234085522796726,-0.002120257675731439,-0.016113634453453082,-0.022922127244685078,-0.007860198883659787,0.0002649607943566883,-0.02815935309672658,-0.00041029509800698423,-0.0001263037226302098,-0.0003600986121722596,0.00037014855234446356
45,-0.030907898621325525,-0.008685850575179762,-0.0038008679407379757,-0.013432386194865463,0.003581859805161873,0.0390562053211981,-0.030639378521193614,-0.0031831769003079586,-0.0003936723900090046,0.0105283574143714,-0.0015548871193300177,-1.3418216192788638e-05,0.001486345023744362,-0.0036515163453414057
46,-0.004254517180620616,-0.007258134378463424,-0.006392898776732409,-0.009533675616821747,-0.011703287285098072,-0.014938779902504721,0.018304319740390856,0.008729579111941978,-0.0022656815876518103,0.011438399087383838,-0.00043603887224458697,-0.00023601812434067732,-0.0012577199096627102,0.000391565654061854
47,-0.00048234114739357874,0.01844693672287745,-0.01226210605663444,-0.01761387745517901,-0.01654965524103603,0.09358097033157568,-0.04445344298485873,-0.0032842790566840288,0.0002819230142201174,0.015635484084029705,-0.0007900565354160515,3.5157849835747465e-05,-0.0005460162562758874,0.0032576273045006356
48,-0.025043854148942394,0.0012458464330992475,-0.007092905829701032,0.002223942994815898,0.004283395968416599,-0.025067870730654446,-0.029423092940073163,0.0009358697442168228,0.0009881914914294896,0.006986437301340377,-0.00032983915999638117,-8.79616320176005e-05,-0.0006693740600526906,0.0004593046511890245
49,0.039125621254893744,0.03386822481069276,-0.011168180920293877,0.05208298871780632,0.0034491653122885983,-0.031202265453262903,-0.024553080805169557,0.003258213051248474,0.0009804222388113638,-0.03594141092836139,-0.0004162419655612605,-0.0008612328112598629,-0.0007402194396239352,1.7795146897936925e-05
50,-0.015971837170376067,0.012100735700514027,0.0021102867196692663,0.0035477547165931626,-0.0019109295330059972,-0.030486141288740057,-0.027990530360526348,0.0031897834675785404,-0.0005014201383335623,0.008652793015913247,-0.00032823592656802295,-6.196716092939196e-05,-7.825039053464253e-05,0.0004138357404825487
51,-0.014353428058257197,0.02412384950249799,-0.01126620148967566,-0.0076796505299949,-0.0002830830460924026,-0.024429321750370294,-0.02346285341256576,0.008873836773920587,-0.0006224397217567372,0.010859736709905986,-0.0004126051023454099,-0.0007907613428083508,0.00452921512291035,-0.000522602938904638
52,-0.043554156493325676,-0.0094659253243833,0.00745808420126801,-0.02067520239381319,0.00507751454285934,-0.020498960959752757,0.06705888612843211,-0.012866555960364475,-0.001610530184043356,-0.03967215136808576,-0.00047606426269475744,-0.0001416389331841985,-0.001014333913342032,0.0005030553517587153
53,-0.020345031681063205,0.0026475480455322676,-0.011511435945717814,-0.01125465123330139,0.0035397553367731965,0.0032426912564376123,-0.01503019693496618,-0.00041659553608163976,5.422231956949649e-06,-0.021452200173573546,-0.0009596937897725061,-1.233000012058406e-06,0.0017569459687778203,-0.0009074991865626453
54,-0.02432698161237869,0.0005162360636964147,-0.011190073626477661,-0.006782556299244859,-0.006366616848710289,-0.013161467967127463,-0.017753488315798285,0.0037639792427056327,0.00028045313549888854,0.008487339359193992,-0.0005989021803548929,0.0014579482597592635,-0.0005370729366515396,-0.0007939611588432054
55,-0.0034448997902810047,-0.0039663168663772634,-0.007101542174398764,-0.009499052041754741,-0.0026312406871063345,-0.028680793820886997,-0.007092253281947052,0.01654131507500432,-0.0008318059656232304,-0.02318981320517852,-0.0005025654876346024,-0.0003083288778850139,-0.0004385198076151578,0.0004345040296789276
56,0.16012942499116484,0.012305421306448261,-0.0004904623108264081,0.07098354926008438,0.002460217620364838,-0.0022830508366202505,0.2749161108394645,0.010054129900984336,0.010706560949049647,0.05948219118828065,-0.000282786109786427,0.022400500778904903,0.0024729743154857935,-0.00045498368389030957
57,-0.0331666683975999,-0.006369168562411085,-0.013105644650582502,-0.0134532000478497,0.004699129117235654,0.0009988233756488736,-0.02542096452851286,0.0032316208558062247,0.0006774968147233835,0.009544557870783253,-0.0006000735480210627,-9.308844327366018e-05,0.0022679224415316735,-0.0007971388455751202
58,0.05289277174334116,-0.022592034081098625,0.04926228088875192,-0.005410218454680113,-0.012950585940943095,-0.04521088286026372,-0.046184305899974694,-0.007908584928086463,-0.00020744682715325913,0.014627033155806773,-0.000511428145784492,-0.0002456594190772971,-0.00125262327095982,0.0005744623391442726
59,-0.02383959613565036,-0.0070372641624923534,0.01817523640076128,-0.008877555770089538,-0.004241975671888892,-0.02083068076475847,-0.024488093027103815,-0.0004684397873699958,-5.7653477406506785e-06,0.006804898818897227,-0.000954705237021085,-0.00011760441021897316,-0.0014192665717351037,0.00027260337628161747
60,-0.022127616520761825,-0.0015860374974337387,-0.008116892481403817,-0.0036992869018860363,0.006851361841861898,0.01192192883014746,-0.026597638709821868,-0.00863175584201389,0.00046924680043827186,-0.01907305049423674,-0.0011589793779853436,-0.00013839336134050334,0.0015412298377078376,-0.00034029076484435076
61,-0.004312397454162079,-0.011430480674050848,0.016897762475063933,-0.009714098105245532,-0.007655054517711271,-0.028850561086205016,-0.030485716156137602,0.012655583793693324,-0.001119487663314603,0.008889835882734232,-0.0007593112967316988,-0.0005013676293805067,0.0015795790174628534,-0.000404163653921766
62,-0.022603775735918027,-0.009618655793598425,0.019459609338789086,-0.013720959389604926,-0.006178519079836122,-0.019786782867718664,-0.02554201262285025,0.0016203424927612369,-0.00010853898905596752,0.007306972704298653,-0.0007895958987798907,-0.00015453293274054315,-0.001187474720878316,0.0002080066099315782
63,-0.0179300720216759,-0.007946425940444129,5.124404972071416e-05,0.01757955996454072,-0.0004714421366153608,0.03169823744520489,-0.04431245101635969,-0.018730539225653133,-0.00021917194470806505,0.009075726404767162,-0.0009266627635056912,-7.541785368378709e-05,-0.0007770755492060412,0.0006338334233185461
64,0.024694486782050638,-0.016576401288431027,-0.01516475872221938,0.08967818376889387,-0.008562468929409386,-0.061947397971265,-0.04623924617662217,0.006400442602729097,0.0007755602626165662,0.015666811769439383,-0.0005287455564360597,-0.00014499790937536332,-0.00024284953084458872,0.0005073904012397857
65,-0.029914717977297105,-0.01087458414110008,-0.009047497708471148,-0.014659694380686832,-0.0049741873597720365,0.04927918344485786,0.023214563057990082,-0.013298381265016824,-0.00011790647756385092,-0.045554725651011894,-0.0012425550572669108,-5.242269638555605e-05,-0.0004292975068507407,0.0008497997054584518
66,-0.07927823638792987,0.005448861019672564,-0.012707578264907165,0.027662573191581444,-0.0026391923781295405,-0.05176733371817541,0.08993498601913487,-0.0006434444740415263,0.001186053235949663,0.020825031875373996,-0.0004358328101272691,0.00705168174261845,0.00017444137327945417,-0.004134434437415291
67,-0.04835709325736396,-0.019260148553001403,-0.010622234624219842,-0.02490265463440407,0.010937104411680103,0.04657136331648618,0.04351809858971795,-0.020462254332454573,0.0012647443845476107,0.018546899484054344,-0.0013068095204774935,0.00013073638544563171,0.00024498168775658255,-0.00423626846199458
68,-0.02980446667652666,0.007335538789186296,-0.009762535558798073,-0.01483663446631782,0.005624874420256846,-0.016421290658967063,-0.015414405462067817,-0.009137199873939803,0.0003780656659865346,0.008840183904270263,-0.000587744892045767,-0.0001006528935731472,-0.0007887468676692343,0.0007749095803736689
69,0.042007162447333775,0.02387956735087184,0.020907671286211484,0.043524614965195545,0.06871833789600056,0.026880502307641743,0.07779570741776444,0.20361078514780562,0.004379261239469806,0.03000176955434598,-0.0005573229213349139,-4.745597702219345e-05,0.011251583731890093,-0.0006828389119642118
70,-0.030769969745178104,-0.010121445145372747,-0.008531268616082433,-0.010722666887560028,-0.007601022661114859,0.030789166015921087,-0.021151515991265468,-0.017733266124737055,-0.0005071423742316414,0.008100065520622217,-0.0010679248381449337,-3.567392145712246e-05,-0.0017028428297607698,0.0008441946963562367
71,-0.007731745786799501,-0.007756333380433966,0.014520885138841505,0.010875809749156144,-0.015901268538486724,-0.027517304269913084,-0.024954674789035472,-0.015537227406945553,0.0005719200913520017,0.0071098067449430905,-0.0008524883298043351,0.0007036186127828038,-0.0012399313377487963,-0.00036529517491024787
72,-0.005398498152407309,0.024827684837649976,0.006833059960029121,-0.011344843145108061,0.012861586795219522,-0.04034729494220959,-0.013852543767766816,-0.011312341546606536,-0.00012358524771335382,0.011133403615317086,-0.0004953821876324414,-8.472521668584407e-05,-0.0011204654340935183,0.0007681870855579954
73,-0.01571309064583118,0.002167245258957159,0.023529242320447164,-0.0022305472456125752,0.006027118574394277,-0.03173217236677666,0.09109071675573081,-0.01667862828461984,-0.0005614622741237644,-0.05671712819270124,-0.0004846925994793593,-0.0004389554227547884,-0.0010412045273386263,0.0004055790810373979
74,-0.016519009444138,0.01141291819432873,-0.0030155023684096784,-0.002644010742150522,-0.0019596651200082986,-0.023212525677678276,-0.010033608450936104,0.004452682442127918,0.0002237481515071362,-0.026558966862578533,-0.00045155744239489307,0.0017829846574237672,-0.0004855980003706403,-0.0003069758236333768
75,0.038993350846868544,0.0032891619193050237,-0.012845440111419169,-0.0014512220218439642,-0.014447400109158787,0.0086243527300525,0.00541857322523991,0.06293185568829043,0.0003921720969148741,-0.1105824689315914,-0.0004953487907194211,-0.00038470162024095055,-0.0006231091419376417,0.00046891131823529914
76,-0.027872191881026437,0.006722997884024086,-0.016245004522838023,-0.02660849414629341,-0.021020912156171304,0.027451593994168872,-0.024614734827705646,0.09898090290207218,-9.646778165635967e-05,0.01706674855013771,-0.0007098054153736553,-0.000341460759052201,0.0007390408959772978,-0.005830192304935077
77,-0.009628935727953194,0.0044843055028172055,0.0023948281151748184,-0.008385885969702704,-0.005793373233027694,-0.019148443082378543,-0.04249073446705305,-0.0023660820848598833,-0.0004575854828770402,0.007747304781731611,-0.00045516162626778843,0.0013289314955829499,-0.00037424407925579456,-0.000603929343092385
78,-0.009881557157612544,0.0007560251694189895,-0.004009384847414513,0.008411180268952852,9.444017733723566e-05,-0.024010267207649136,-0.0177802906428978,-0.01725529074802308,0.00025752471795647376,0.0092818519391594,-0.000364913381253066,-7.581340309846894e-05,-0.0007442534469368973,0.0005353818571218426
79,0.04440708686857527,-0.014734585735239253,-0.010238943288836901,0.017096772354938443,-0.006783795033634161,-0.0038696181145474076,-0.027196196096659415,0.0011321866952499434,-0.0017334703326065506,-0.0396235923569098,-0.00033661682836257735,-0.00038305418219916545,-0.0004926794273377357,0.0004350230840389882
80,-0.024390032476210993,-0.009869378819169808,-0.0076610443518472975,-0.00022511624915557874,0.006721314870457287,-0.006289951239892917,-0.029925341171890264,-0.009480439012796157,0.0007126878407746439,0.0070878540525671045,-0.0007761299365379895,-7.23743323467309e-05,-0.0002513235410255388,0.0004425014349030703
81,-0.005159057967454124,0.045528086343298815,-0.007209873654831625,-0.01032150492921763,-0.005861200059140212,-0.027069959560745243,-0.010882618518791522,-0.0007070180794491177,0.003128908621770434,-0.03333779437139773,-0.0003908232699451239,-0.00012499401347803996,0.0020456707498002374,0.0008005125641586235
82,-0.007700505194807177,0.05318995518910437,-0.003205935558773822,-0.009923667775449075,-0.001067673677127561,-0.022596181314680497,-0.011301657170786477,0.0040213743813419245,2.5977198486321724e-05,-0.029827219213245527,-0.0005189252632193984,-0.0001029965727009211,-0.000556300801631667,0.0005442477985836244
83,-0.01574839442879961,0.00310618625202467,0.02657295785051001,-0.012644160479041903,-0.007371140637163862,-0.030049557914438054,-0.024780942014996234,-0.003963928442942885,0.0006286922286690558,0.00836248896607611,-0.0008616185315220556,-7.742034982985566e-05,-0.000935052459795856,0.00023948598289599948
84,0.16992727859996737,0.02216348115393598,0.018285907543387707,0.012359257801577024,0.2744967989860175,0.006195182378698123,0.07276730585659916,0.017329546160999857,0.0017001612704266001,0.03606365403012173,-0.0003765084127962642,-0.00022170390758706834,-8.426626038332042e-05,0.0013575504376592206
85,0.033152651751301096,0.009279109118552674,-0.01789042130010562,-0.009979629564005239,-0.0150256804340875,-0.047016565773440794,0.016411303635344664,-0.005432757020976963,0.006843051585879785,0.015249987641572094,-0.000288334923423446,-0.0005445399346259605,-0.0006653212282070032,0.0003810187294023077
86,0.1214148874855191,0.07759219640186314,0.020301639922739294,0.04302838568940683,0.04679156719447768,0.0551180300751895,0.0030324574150993816,0.2300129030236248,0.003306366980832472,0.055656561397574536,-0.00030963080281896433,8.980986765928511e-05,0.0016131155224491105,0.002473730257712629
87,-0.009372300281351146,-0.003919016433678328,0.0035689275740046,0.012249271170841698,-0.000359131663943845,-0.03080650923983781,-0.019370342891967384,-0.015877269109690093,8.314021836699967e-05,0.00917389989904182,-0.00043466801012600245,0.0015741088801727225,-0.0005567222854096316,-0.00029972605682366594
88,-0.02551611090844714,0.0063201944821168615,-0.005088568448200491,-0.007037883183450725,0.0017274037900703,-0.004781946470569584,-0.03311423900770477,-0.009584616819409938,0.00010294013402200358,0.0066280810097794724,-0.0005197592713142995,-4.11443339475412e-05,-0.0003434131680988671,0.0006267445139907638
89,-0.015523179924529633,-0.0082959148752493,-0.01745211209692688,0.0030065840961156667,0.003967906645074943,0.006969388590584477,-0.008489782763857813,0.00022854741444754264,-6.106193394582259e-05,0.011591858195732468,-0.0004192563996937008,-0.0007302718125761561,-0.001241873680064876,0.0009177026421478349
90,-0.0064293007007008626,0.00044608498696693187,0.021492614976381406,-0.011209879127526669,-0.006782274423597472,-0.025653128467488365,-0.02661249506310353,-0.007520011818284706,0.00039019962416845226,0.006594203759216823,-0.0005858631548113783,-2.564075690558535e-05,-0.0005100779301291409,0.00034465048123592476
91,-0.011196421859028064,0.034955707856196484,-0.009502871766202839,-0.016737199808681748,-0.005893620688610235,-0.027381951718170313,-0.015585982761170587,-0.008632043055516332,-0.0006557209926843287,0.009898335728239723,-0.000931297771754648,-8.734893115899251e-05,0.003337370432994621,-0.0014043371630566802
92,-0.032490129458773845,-0.003841730726671529,-0.0016858458898228227,0.020850394905168483,-0.002916532360072443,-0.006068383315003515,-0.03222755452585332,-0.013466949605977281,0.00018918826836837545,0.007041264643937177,-0.0005971124563100415,-0.0001312199541998963,-0.0004765162885044646,0.0005181124207219721
93,-0.01669101692345598,0.029979399513963664,-0.00788648921699391,0.018483879373333793,-0.00866593964794464,-0.032518143779270536,0.004086525964481833,-0.009420251808828927,0.00022190410639720063,-0.025838389848959274,-0.0003120638263651375,-0.00023475126198684623,-0.0022085065352179718,-0.00037413567782568685
94,-0.027922649414034953,-0.0097210190601447,0.010666693541471997,-0.007877768417710559,0.0044366781216805045,-0.005163924488647864,-0.010983455146166788,-0.019145162694759563,-0.0016860517850232465,0.01010328433013262,-0.0009692910728818338,-0.00034447855204542386,0.0034681336654256555,-0.0010984359279067614
95,0.19496990908246933,0.1605196889294528,0.02532238048370282,0.03272991327335469,0.020653527694806974,0.030083512547096715,0.031412716848232256,0.024475422606464035,0.001361953207400294,0.04525711380748802,-0.0002528136103057701,5.8404673650488946e-05,0.0084103319506444,0.003167041590890335
